annotation_effort,scene_complexity,occlusion,depth_quality,photometric_conflict,temporal_stability,camera_motion,fisheye_stereo
0.4006734006734007,0.4023569023569024,0.31537598204264866,0.41245791245791247,0.531986531986532,0.6352413019079686,0.40606060606060607,0.47070707070707074
0.43434343434343436,0.5718294051627385,0.186307519640853,0.23484848484848486,0.3703703703703704,0.2272727272727273,0.9198653198653199,0.37777777777777777
0.5824915824915825,0.46632996632996626,0.8378226711560046,0.4065656565656566,0.4537037037037037,0.4405162738496071,0.5138047138047137,0.3306397306397306
0.43434343434343436,0.3383838383838384,0.6964085297418631,0.6287878787878789,0.5606060606060607,0.7435465768799103,0.24107744107744106,0.4377104377104377
0.1632996632996633,0.5718294051627385,0.5993265993265994,0.7407407407407407,0.5824915824915825,0.2946127946127946,0.5838383838383839,0.468013468013468
0.1632996632996633,0.5718294051627385,0.6464646464646465,0.36195286195286197,0.48316498316498313,0.18462401795735128,0.6161616161616161,0.31111111111111106
0.45707070707070707,0.5718294051627385,0.367003367003367,0.6296296296296297,0.6296296296296297,0.29124579124579125,0.4397306397306398,0.46936026936026937
0.1632996632996633,0.5718294051627385,0.09988776655443321,0.5521885521885521,0.4713804713804714,0.3439955106621773,0.7892255892255892,0.43838383838383843
0.4377104377104377,0.5718294051627385,0.8462401795735129,0.21296296296296297,0.3914141414141414,0.18799102132435466,0.27609427609427606,0.40875420875420876
0.3888888888888889,0.46632996632996626,0.5263748597081931,0.5202020202020201,0.46464646464646464,0.5028058361391694,0.4430976430976431,0.5212121212121212
0.1632996632996633,0.5718294051627385,0.18742985409652077,0.3047138047138047,0.3855218855218855,0.29797979797979796,0.5616161616161616,0.45993265993265986
0.4545454545454546,0.5718294051627385,0.3176206509539843,0.2542087542087542,0.4351851851851852,0.18013468013468015,0.3138047138047138,0.30168350168350166
0.4292929292929293,0.37093153759820424,0.20538720538720537,0.36952861952861954,0.4427609427609428,0.632435465768799,0.4552188552188552,0.5063973063973064
0.4267676767676768,0.5718294051627385,0.12906846240179573,0.4031986531986532,0.39646464646464646,0.28226711560044887,0.6121212121212121,0.437037037037037
0.48063973063973064,0.5718294051627385,0.9809203142536477,0.32407407407407407,0.3114478114478114,0.38047138047138046,0.7858585858585858,0.3353535353535354
