model	split	source_file	metric_path	value	source_directory
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.rotation_error_deg.p95	1.771935526031802	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.rotation_error_deg.ci95_low_t	0.8695308785816896	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.rotation_error_deg.ci95_high_t	0.8920293127396642	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.rotation_error_deg.ci95_low_boot	0.8689218854492663	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.rotation_error_deg.ci95_high_boot	0.8921257826227836	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.rotation_error_deg.n	6879	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_angular_deg.mean	8.523339213744363	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_angular_deg.median	5.3246506921757515	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_angular_deg.std	12.527138068032093	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_angular_deg.p5	1.2952038673950952	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_angular_deg.p95	23.256413603543713	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_angular_deg.ci95_low_t	8.227302700314373	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_angular_deg.ci95_high_t	8.819375727174352	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_angular_deg.ci95_low_boot	8.23474963513917	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_angular_deg.ci95_high_boot	8.817803507887213	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_angular_deg.n	6879	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_error_m.mean	0.06858441745632125	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_error_m.median	0.05809659191708787	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_error_m.std	0.08518511187862622	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_error_m.p5	0.01784516082656166	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_error_m.p95	0.10837826645874359	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_error_m.ci95_low_t	0.0665713556237032	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_error_m.ci95_high_t	0.07059747928893931	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_error_m.ci95_low_boot	0.06669199869876362	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_error_m.ci95_high_boot	0.07072339634285411	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_error_m.n	6879	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_l2.mean	0.06858441745632125	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_l2.median	0.05809659191708787	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_l2.std	0.08518511187862622	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_l2.p5	0.01784516082656166	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_l2.p95	0.10837826645874359	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_l2.ci95_low_t	0.0665713556237032	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_l2.ci95_high_t	0.07059747928893931	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_l2.ci95_low_boot	0.06669199869876362	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_l2.ci95_high_boot	0.07072339634285411	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	aggregated_with_ci.translation_l2.n	6879	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	auc.auc_5deg	0.18973833406018317	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	auc.auc_10deg	0.4188268643698212	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	auc.auc_20deg	0.6462494548626253	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	by_phase.0.rotation_error_deg	0.9055490209329387	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	by_phase.0.translation_angular_deg	9.892838022934042	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	by_phase.0.pose_error_max_deg	9.903647961500369	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	by_phase.0.auc_5deg	0.1701849176538573	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	by_phase.0.auc_10deg	0.391462005200809	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	by_phase.0.auc_20deg	0.6195738225946258	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	by_phase.0.n_pairs	3461	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	by_phase.2.rotation_error_deg	0.855699566003773	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	by_phase.2.translation_angular_deg	7.1366114844858854	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	by_phase.2.pose_error_max_deg	7.14945000523879	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	by_phase.2.auc_5deg	0.2095377413692218	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	by_phase.2.auc_10deg	0.44653598595669974	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	by_phase.2.auc_20deg	0.6732606787595083	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	by_phase.2.n_pairs	3418	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	by_stride.5.rotation_error_deg	0.8807800956606769	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	by_stride.5.translation_angular_deg	8.523339213744363	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	by_stride.5.pose_error_max_deg	8.5351571031631	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	by_stride.5.auc_5deg	0.18973833406018317	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	by_stride.5.auc_10deg	0.4188268643698212	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	by_stride.5.auc_20deg	0.6462494548626253	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	pose_comprehensive_metrics.json	by_stride.5.n_pairs	6879	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	phi_jedi.json	status	computed	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	phi_jedi.json	phi.phi_wilks	0.929291978991157	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	phi_jedi.json	phi.phi_pillai	0.9292919789911532	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	phi_jedi.json	phi.phi_conservative	0.9292919789911532	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	phi_jedi.json	phi.p_value	0.5249098503511157	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	phi_jedi.json	phi.n_eff	34	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	phi_jedi.json	phi.K	3	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	phi_jedi.json	phi.s	1	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	phi_jedi.json	phi.wilks_lambda	0.929291978991157	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	phi_jedi.json	phi.pillai_V	0.07070802100884675	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	phi_jedi.json	phi_interpretation	medium	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	phi_jedi.json	phi_mixed		/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	phi_jedi.json	jedi.jedi	0.35682520374556403	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	phi_jedi.json	jedi.per_phase.clutter	0.32465057109576245	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	phi_jedi.json	jedi.per_phase.clean	0.38899983639536556	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	phi_jedi.json	jedi.n_cells	68	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	phi_jedi.json	jedi.n_out_of_bounds	0	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	phi_jedi.json	metrics_used.__length__	3	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	phi_jedi.json	n_eff	34	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	phi_jedi.json	n_dropped	0	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	phi_jedi.json	notes.__length__	2	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	phi_jedi.json	per_phase_metric_means.auc_5deg.clutter	0.16021040337863185	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	phi_jedi.json	per_phase_metric_means.auc_5deg.clean	0.20523311831965188	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	phi_jedi.json	per_phase_metric_means.auc_10deg.clutter	0.37124258482433775	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	phi_jedi.json	per_phase_metric_means.auc_10deg.clean	0.43992267342244656	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	phi_jedi.json	per_phase_metric_means.auc_20deg.clutter	0.5999221993285668	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	hard	phi_jedi.json	per_phase_metric_means.auc_20deg.clean	0.6674002184569998	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/hard
mast3r	medium	result.json	task	relative_pose	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	model	MASt3R-ViTL-512	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	split	medium	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	repo_id	IRVLUTD/RPX	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	num_samples	6715	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	aggregated.rotation_error_deg	0.8540449115491215	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	aggregated.translation_angular_deg	9.890652610889559	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	aggregated.pose_error_max_deg	9.90224508696855	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	aggregated.latency_ms	8907.759399737673	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	per_sample.__length__	6715	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	robustness.weighted_phase_score		/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	robustness.temporal_stability		/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	robustness.state_transition		/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	robustness.geometric_coherence		/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	compute_cost.params_m	688.639	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	compute_cost.flops_g		/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	compute_cost.macs_g		/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	compute_cost.actmem_gb_fp16		/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	compute_cost.memory_traffic_gb	8.2637	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	compute_cost.arithmetic_intensity		/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	compute_cost.roofline		/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	compute_cost.latency_ms_per_sample	8898.161	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	compute_cost.peak_memory_mb	5302.305	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	compute_cost.system_card.gpu_name	NVIDIA RTX 6000 Ada Generation	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	compute_cost.system_card.gpu_memory_gb	47.4	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	compute_cost.system_card.gpu_count	1	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	compute_cost.system_card.cpu_name	x86_64	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	compute_cost.system_card.ram_gb	125.5	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	compute_cost.system_card.cuda_version	12.8	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	compute_cost.system_card.pytorch_version	2.10.0+cu128	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	compute_cost.system_card.python_version	3.11.15	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	compute_cost.system_card.precision	fp32	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	compute_cost.system_card.batch_size	1	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	compute_cost.system_card.input_resolution	640x480	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	compute_cost.system_card.os	Linux 5.15.0-185-generic	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	compute_cost.system_card.driver_version		/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	result.json	compute_cost.operating_point		/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	n_pairs	6715	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	n_headline_intra_pairs	3415	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	metric_translation_available	False	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	aggregated.rotation_error_deg	0.848820217124625	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	aggregated.rotation_error_deg_median	0.747753879635042	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	aggregated.translation_error_m		/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	aggregated.translation_error_m_median		/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	aggregated.pose_error_max_deg	10.32987474707137	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	standard_auc.auc@5	0.17213570551784313	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	standard_auc.auc@10	0.38454974340772285	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	standard_auc.auc@20	0.5986674948607598	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	canonical.auc_5deg	0.17213570551784313	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	canonical.auc_10deg	0.38454974340772285	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	canonical.auc_20deg	0.5986674948607598	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	m_auc		/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	metric_auc		/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	metric_auc_status	skipped_by_protocol	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	per_bin.None.n_pairs	3300.0	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	per_bin.None.rotation_error_deg	0.8594516818604693	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	per_bin.None.translation_angular_deg	8.526020633692251	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	per_bin.None.pose_error_max_deg	8.546445679061435	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	per_bin.easy.n_pairs	3300.0	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	per_bin.easy.rotation_error_deg	0.8129100699635924	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	per_bin.easy.translation_angular_deg	10.09284214472814	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	per_bin.easy.pose_error_max_deg	10.109669720762035	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	per_bin.medium.n_pairs	115.0	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	per_bin.medium.rotation_error_deg	1.8792853095716477	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	per_bin.medium.translation_angular_deg	16.639000985018278	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	per_bin.medium.pose_error_max_deg	16.64880158899134	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	per_type.intra_phase.n_pairs	3415.0	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	per_type.intra_phase.rotation_error_deg	0.848820217124625	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	per_type.intra_phase.translation_angular_deg	10.31328380406441	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	per_type.intra_phase.pose_error_max_deg	10.32987474707137	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	per_type.temporal_chain.n_pairs	3300.0	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	per_type.temporal_chain.rotation_error_deg	0.8594516818604693	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	per_type.temporal_chain.translation_angular_deg	8.526020633692251	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	per_type.temporal_chain.pose_error_max_deg	8.546445679061435	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
mast3r	medium	rcpe_metrics.json	temporal_drift.chains.__length__	330	/data/narendhiran_rpx/docker-smoke/rcpe-production-mast3r-c90c85e/mast3r/medium
