protocol	frame_budget	model	directory_split	source_file	metric_path	value	source_directory
mos	250	edgetam	hard	result.json	dataset.revision	2e2a387f7f93e98c177b2e039c141eacda94e5fc	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	evaluator_git_sha	2bb9b919082727eb099f2b0824f97373a32a33d1	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	frames	25500	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	hardware.gpu_compute_capability.__length__	2	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	hardware.gpu_name	NVIDIA RTX 6000 Ada Generation	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	hardware.gpu_total_memory_bytes	50865307648	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	hardware.torch_cuda_version	12.8	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	hardware.torch_version	2.7.1+cu128	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	model	edgetam	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	model_checkpoint.filename	edgetam.pt	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	model_checkpoint.repo	facebook/EdgeTAM	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	model_checkpoint.revision	14d7ecc48c656b94e5184519f698cd5386c5a2bf	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	model_checkpoint.sha256	ed2d4850b8792c239689b043c47046ec239b6e808a3d9b6ae676c803fd8780df	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	phase_metrics.0.assa	0.9432852502593091	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	phase_metrics.0.deta	0.9205467195510657	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	phase_metrics.0.hota	0.9315518701634357	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	phase_metrics.0.idf1	0.9751512274379214	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	phase_metrics.0.idsw	1.1764705882352942	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	phase_metrics.0.mota	0.9506674750086098	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	phase_metrics.1.assa	0.8822871746419276	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	phase_metrics.1.deta	0.8019982644652549	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	phase_metrics.1.hota	0.8392924248505669	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	phase_metrics.1.idf1	0.9093530521667478	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	phase_metrics.1.idsw	2.5	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	phase_metrics.1.mota	0.8262769268798729	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	phase_metrics.2.assa	0.9480984691114791	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	phase_metrics.2.deta	0.9281327570477769	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	phase_metrics.2.hota	0.9377131433288526	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	phase_metrics.2.idf1	0.9814582785876664	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	phase_metrics.2.idsw	0.5882352941176471	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	phase_metrics.2.mota	0.9636775404153248	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	prediction_stats.complete_clip_cache_hits	0	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	prediction_stats.inferred_clips	102	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	prediction_stats.model_propagation_frames	25398	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	protocol.association_iou_threshold	0.5	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	protocol.association_representation	tight_boxes_derived_from_instance_masks	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	protocol.hota	mean_over_0.05_to_0.95	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	protocol.initialization	ground_truth_first_frame_mask	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	protocol.metric_implementation	TrackEval	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	protocol.scored_frames	1_to_end (initialization frame excluded)	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	rpx_git_sha	73e9f1309b0566003b924694ed646df574d5e531	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	split	hard	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	result.json	task	object_tracking	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	clips	102	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	dataset.manifest_sha256	fbc3c01164696ffacfd8f09d202ab0880fe46ce5933af2daf3750a4ba3b7c6bc	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	dataset.repo	IRVLUTD/RPX	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	dataset.revision	2e2a387f7f93e98c177b2e039c141eacda94e5fc	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	evaluator_git_sha	2bb9b919082727eb099f2b0824f97373a32a33d1	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	finished_unix	1786726984.6290164	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	frames	25500	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	hardware.gpu_compute_capability.__length__	2	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	hardware.gpu_name	NVIDIA RTX 6000 Ada Generation	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	hardware.gpu_total_memory_bytes	50865307648	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	hardware.torch_cuda_version	12.8	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	hardware.torch_version	2.7.1+cu128	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	model	edgetam	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	model_checkpoint.filename	edgetam.pt	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	model_checkpoint.repo	facebook/EdgeTAM	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	model_checkpoint.revision	14d7ecc48c656b94e5184519f698cd5386c5a2bf	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	model_checkpoint.sha256	ed2d4850b8792c239689b043c47046ec239b6e808a3d9b6ae676c803fd8780df	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	parameter_count	13895794	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	phase_metrics.0.assa	0.9432852502593091	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	phase_metrics.0.deta	0.9205467195510657	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	phase_metrics.0.hota	0.9315518701634357	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	phase_metrics.0.idf1	0.9751512274379214	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	phase_metrics.0.idsw	1.1764705882352942	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	phase_metrics.0.mota	0.9506674750086098	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	phase_metrics.1.assa	0.8822871746419276	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	phase_metrics.1.deta	0.8019982644652549	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	phase_metrics.1.hota	0.8392924248505669	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	phase_metrics.1.idf1	0.9093530521667478	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	phase_metrics.1.idsw	2.5	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	phase_metrics.1.mota	0.8262769268798729	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	phase_metrics.2.assa	0.9480984691114791	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	phase_metrics.2.deta	0.9281327570477769	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	phase_metrics.2.hota	0.9377131433288526	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	phase_metrics.2.idf1	0.9814582785876664	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	phase_metrics.2.idsw	0.5882352941176471	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	phase_metrics.2.mota	0.9636775404153248	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	pid	6801	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	prediction_stats.complete_clip_cache_hits	0	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	prediction_stats.inferred_clips	102	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	prediction_stats.model_propagation_frames	25398	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	protocol.association_iou_threshold	0.5	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	protocol.association_representation	tight_boxes_derived_from_instance_masks	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	protocol.hota	mean_over_0.05_to_0.95	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	protocol.initialization	ground_truth_first_frame_mask	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	protocol.metric_implementation	TrackEval	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	protocol.scored_frames	1_to_end (initialization frame excluded)	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	rpx_git_sha	73e9f1309b0566003b924694ed646df574d5e531	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	split	hard	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	started_unix	1786723636.0893323	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	edgetam	hard	run_metadata.json	task	object_tracking	/data/narendhiran_rpx/docker-smoke/tracking-production-250/edgetam/hard
mos	250	sam2long	easy	result.json	clips	99	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	dataset.manifest_sha256	0ba018a738383d23df239f1b138669dd1cc8261a730d41cb84ce1bde14f80c4a	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	dataset.repo	IRVLUTD/RPX	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	dataset.revision	2e2a387f7f93e98c177b2e039c141eacda94e5fc	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	evaluator_git_sha	2bb9b919082727eb099f2b0824f97373a32a33d1	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	frames	24750	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	hardware.gpu_compute_capability.__length__	2	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	hardware.gpu_name	NVIDIA RTX 6000 Ada Generation	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	hardware.gpu_total_memory_bytes	50865307648	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	hardware.torch_cuda_version	12.8	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	hardware.torch_version	2.7.1+cu128	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	model	sam2long	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	model_checkpoint.filename	sam2.1_hiera_large.pt	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	model_checkpoint.repo	facebook/sam2.1-hiera-large	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	model_checkpoint.revision	665f8e2ad61cf5f53d65644ff27c8ee525124610	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	model_checkpoint.sha256	2647878d5dfa5098f2f8649825738a9345572bae2d4350a2468587ece47dd318	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	phase_metrics.0.assa	0.9867291861540756	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	phase_metrics.0.deta	0.9834069463391804	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	phase_metrics.0.hota	0.9850238352094889	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	phase_metrics.0.idf1	0.9991132366604403	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	phase_metrics.0.idsw	0.0	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	phase_metrics.0.mota	0.9982263533746893	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	phase_metrics.1.assa	0.9701105819933978	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	phase_metrics.1.deta	0.9529099113951087	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	phase_metrics.1.hota	0.9610266372293373	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	phase_metrics.1.idf1	0.9881865190938379	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	phase_metrics.1.idsw	0.12121212121212122	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	phase_metrics.1.mota	0.978014978797393	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	phase_metrics.2.assa	0.9854488633677345	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	phase_metrics.2.deta	0.982737351467866	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	phase_metrics.2.hota	0.9840662739565447	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	phase_metrics.2.idf1	0.9989288326400293	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	phase_metrics.2.idsw	0.15151515151515152	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	phase_metrics.2.mota	0.9978749944543667	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	prediction_stats.complete_clip_cache_hits	0	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	prediction_stats.inferred_clips	99	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	prediction_stats.model_propagation_frames	24651	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	protocol.association_iou_threshold	0.5	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	protocol.association_representation	tight_boxes_derived_from_instance_masks	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	protocol.hota	mean_over_0.05_to_0.95	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	protocol.initialization	ground_truth_first_frame_mask	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	protocol.metric_implementation	TrackEval	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	protocol.scored_frames	1_to_end (initialization frame excluded)	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	rpx_git_sha	bc16071faba747b667f8845ce560490e86445c2f	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	split	easy	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	result.json	task	object_tracking	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	clips	99	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	dataset.manifest_sha256	0ba018a738383d23df239f1b138669dd1cc8261a730d41cb84ce1bde14f80c4a	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	dataset.repo	IRVLUTD/RPX	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	dataset.revision	2e2a387f7f93e98c177b2e039c141eacda94e5fc	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	evaluator_git_sha	2bb9b919082727eb099f2b0824f97373a32a33d1	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	finished_unix	1786740954.6678705	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	frames	24750	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	hardware.gpu_compute_capability.__length__	2	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	hardware.gpu_name	NVIDIA RTX 6000 Ada Generation	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	hardware.gpu_total_memory_bytes	50865307648	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	hardware.torch_cuda_version	12.8	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	hardware.torch_version	2.7.1+cu128	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	model	sam2long	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	model_checkpoint.filename	sam2.1_hiera_large.pt	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	model_checkpoint.repo	facebook/sam2.1-hiera-large	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	model_checkpoint.revision	665f8e2ad61cf5f53d65644ff27c8ee525124610	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	model_checkpoint.sha256	2647878d5dfa5098f2f8649825738a9345572bae2d4350a2468587ece47dd318	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	parameter_count	224446642	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	phase_metrics.0.assa	0.9867291861540756	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	phase_metrics.0.deta	0.9834069463391804	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	phase_metrics.0.hota	0.9850238352094889	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	phase_metrics.0.idf1	0.9991132366604403	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	phase_metrics.0.idsw	0.0	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	phase_metrics.0.mota	0.9982263533746893	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	phase_metrics.1.assa	0.9701105819933978	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	phase_metrics.1.deta	0.9529099113951087	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	phase_metrics.1.hota	0.9610266372293373	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	phase_metrics.1.idf1	0.9881865190938379	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	phase_metrics.1.idsw	0.12121212121212122	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	phase_metrics.1.mota	0.978014978797393	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	phase_metrics.2.assa	0.9854488633677345	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	phase_metrics.2.deta	0.982737351467866	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	phase_metrics.2.hota	0.9840662739565447	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	phase_metrics.2.idf1	0.9989288326400293	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	phase_metrics.2.idsw	0.15151515151515152	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	phase_metrics.2.mota	0.9978749944543667	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	pid	114	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	prediction_stats.complete_clip_cache_hits	0	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	prediction_stats.inferred_clips	99	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	prediction_stats.model_propagation_frames	24651	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	protocol.association_iou_threshold	0.5	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
mos	250	sam2long	easy	run_metadata.json	protocol.association_representation	tight_boxes_derived_from_instance_masks	/data/narendhiran_rpx/docker-smoke/tracking-production-250/sam2long/easy
